segment_id,slope,intercept,r2_trend_fit,var_before,var_after
17040035048367,-0.0015063388609300697,21.33997584541063,0.0002134838854439547,247.3936856068598,247.3408710416215
17040023674367,-0.0015019746541216645,30.066603654694394,0.001216128146665163,43.17717425679954,43.12466527989233
-17040018999712,-0.001501974056285116,18.25450627494224,0.000337713773014503,155.48354642970324,155.43103749459712
17040023674366,0.0014897787885201031,29.719943289224954,0.0004715581667248392,109.55107685009493,109.49941714513275
-17040021290424,-0.0014860687145358388,13.073837704163791,0.00025685958428567357,200.11993620677714,200.06853348315616
-17040018876152,0.0014833381672688585,14.205717773877037,0.00023546326617041036,217.50313831379293,217.4519243144436
-17040020658466,-0.0014736372016945058,26.14842245026555,0.00021243586243757662,237.93682805380251,237.88628173852902
17040020280495,-0.0014718436920472195,19.11699747952111,0.0019826814267590587,25.43189911448453,25.381475760462997
17040018816710,-0.0014693327785410158,18.33300252047889,0.0018891269082799145,26.600362112587003,26.55011065275007
17040020238961,-0.0014692431030586522,28.662145557655958,0.001219623707422346,41.1974003795066,41.14715505331962
-17040019301530,-0.001468794725646829,16.241194076874606,0.0018574277555537533,27.03451771030991,26.98430304675677
-17040024083802,0.0014618897135047697,21.539792060491497,0.00037798797615118396,131.60111954459228,131.55137590375622
17040024572431,0.0014539982710567003,33.31687145557656,0.0008427273105406918,58.3914231499051,58.34221510291529
17040019044511,-0.0014488867685619289,29.860948330182737,0.0015137393392834486,32.279451296647764,32.230588621369456
17040019022559,0.001434897393313078,33.64273787019534,0.0008721870378290975,54.946548070841374,54.898624403840394
17040035664137,-0.0014242260109117142,27.6919502205419,0.0005145630603519136,91.75454142947501,91.70732793183602
17040019045774,-0.0014242260109117123,31.70028355387523,0.001214062223532597,38.88886148007596,38.84164798243674
17040034979805,0.0014190034229131646,15.98316030639571,0.00040530828293783294,115.63512002499687,115.58825215305181
17040019285316,-0.001418666131005119,15.298818525519847,0.001987029384279859,23.57569259962049,23.528847005670283
17040033526478,-0.0014170519723225596,22.606726528040326,0.0002596954242225502,179.97641998734974,179.92968093461118
17040021319626,-0.0014133050317511001,17.855901246236783,0.00016533082886793782,281.207122103383,281.16062989680125
-17040020409173,0.0014113127414512358,14.403119092627602,0.0007299197798519286,63.51550284629978,63.46914162444509
-17040021236071,0.0014070083182977447,19.60425330812854,0.0010523737809009504,43.785635673624185,43.73955681866133
17040020362134,-0.001402259487740764,14.85141656797604,0.000283420641099541,161.48554246316613,161.43977412719275
-17040019185259,-0.0013866519838010211,18.461216131064905,0.000649495805833511,68.90757273877297,68.86281755928889
-17040019423064,0.0013857193587844278,32.976112948960306,0.0004236202883203255,105.50721646110064,105.46252146364345
17040019018590,-0.0013806437264826047,26.713799621928164,0.0015659636667837429,28.332827324478203,28.28845914631078
-17040021312905,-0.0013710335039558842,14.607795106070153,0.0006898733533389212,63.421296164523056,63.37754350226503
-17040020208082,-0.0013586642657550862,19.208980256248687,0.0005247089160322904,81.88685863553303,81.84389187070119
17040019275315,0.0013575971275149492,23.138106490233145,0.0009383495746257964,45.71781941808986,45.67492012168608
17040035609747,-0.001357507452032584,28.35770321361058,0.0012325432926005853,34.800910815939346,34.7580171867367
17040019167350,-0.0013563416707618472,22.244896030245744,0.0019894506273464563,21.523524667931667,21.48070467827837
17040019304433,0.0013489882812079644,16.232041587901705,0.0011729332804004677,36.111987666034196,36.0696307138793
-17040018893289,0.0013447804460219358,17.174698384880625,0.0004627277011427511,90.96736613731464,90.92527301710281
17040035642625,-0.0013346402040296567,24.930844360428484,0.0016776007682662852,24.714290006325076,24.67282929442336
-17040018779173,-0.001332129290523453,17.72184940138626,0.0006147074674391906,67.19432795698924,67.1530231018246
17040021034574,-0.0013280411677641022,14.361430349225431,0.0005841904753612903,70.2711324293946,70.23008070313655
-17040023103130,0.0013252242783813929,19.200803402646503,0.0003161795993853467,129.2865275142318,129.24564975175616
17040021355882,-0.0013239688216282923,22.390532451165722,0.00023983563197294,170.11795698924755,170.07715664152278
17040018889888,-0.001320381802333715,16.23125393824827,0.001830378258265708,22.1700442757748,22.129464708747662
-17040028898188,-0.0013167611547332495,22.37757999019814,0.00023759793664457352,169.85553200141183,169.8151746774807
17040020395387,-0.0013100691218618057,22.416036546943918,0.0016109298541903128,24.798198924731174,24.75825076575318
17040021042340,0.0013055853477435843,16.56847826086957,0.0005468843137819146,72.54766129032254,72.50798611236132
-17040019869884,-0.0012932421988044345,14.332849818251182,0.0003176667410013101,122.5452086458238,122.50628010876795
-17040020299718,-0.0012883377633021627,23.11447700063012,0.00037593680692160625,102.7668332279146,102.72819939277372
17040035065129,0.0012864844699999648,13.648511342155007,0.0006178174492345034,62.3529886148009,62.31446585042264
-17040020380868,-0.0012856827284850158,18.253443404246806,0.0004482677203735408,85.82987923158588,85.79140446728299
17040024022470,0.0012825451541675322,25.233775542353047,0.00024061635315097973,159.12137997941093,159.0830927732521
17040019392906,0.0012808349146110054,23.174999999999997,0.0008972599136731763,42.55752846299808,42.51934329868323
17040035608887,-0.0012802071862344547,21.69566792690611,0.0015017985677947543,25.401372549019563,25.36322480410547
17040018833661,-0.00127886205399899,30.424480151228735,0.0003639670445713117,104.59084914611007,104.55278152385713
-17040020702866,0.0012776962727282517,21.30499369880277,0.0003182271057330377,119.40607843137253,119.36808018062642
-17040035676452,-0.0012767098424222448,39.440579710144924,0.00021146159560458955,179.41603573687502,179.37809613568157
-17040035675518,-0.0012767098424222448,39.440579710144924,0.00021146159560458955,179.41603573687502,179.37809613568157
17040023798221,-0.001270073856727277,22.363831127914306,0.00020019518301228612,187.54810404807074,187.51055782105735
-17040024388697,0.0012667558638797915,20.42454316320101,0.00031639349962553354,118.05017710309943,118.0128267944343
-17040020451848,0.00126451397682068,17.662633900441083,0.0003608576475290226,103.13823687539532,103.10101865386615
-17040021358035,0.0012641552748912223,17.962728418399493,0.0003027874811551978,122.84890101201813,122.81170390271765
17040019381285,-0.0012633168091311163,9.326425645872716,0.000999360956624895,37.17153705328904,37.13438927046026
-17040027116427,0.001255725779548968,21.206616257088847,0.00031750989339751623,115.5954411764706,115.55873848026548
17040018830980,-0.0012555464285842397,16.651669817265283,0.0019979680619592877,18.36476438962684,18.32807217691095
-17040020923989,0.0012496801574462353,14.545362056290694,0.00018470269800030525,196.8035179584824,196.76716781773982
17040020573394,-0.0012480136880656282,18.67468494013863,0.0018291231454043988,19.82002055660975,19.783767298267243
17040020090832,0.0012466117613580026,18.88165668977106,0.00040475262209394014,89.36781043818979,89.33163858258386
17040018824619,-0.0012445208280275335,19.376472904851923,0.0004362866469544979,82.63057329617337,82.59452268041397
-17040019903592,0.0012420054307472105,23.339398235664778,0.00037670430630443175,95.31357368753952,95.27766865388209
17040033527424,-0.0012398532191704656,31.768367989918083,0.0011423291852735717,31.322586970271995,31.286806265017553
17040035663401,-0.0012373423056642617,34.93437303087586,0.0017646781283500168,20.194010120177094,20.15837419219435
17040018817725,-0.0012322965651898924,16.27026570048309,0.00025746925595382386,137.28195223135842,137.24660634926175
17040023615910,-0.0012312892106046626,12.684861373660997,0.0004864062766360977,72.54864840290963,72.5133602849649
-17040022797127,-0.0012239806587919636,25.093352236925014,0.000387499599676433,89.98833175205561,89.95346130952609
17040035645149,-0.0012136679783200548,25.42813484562067,0.0015877122005802935,21.5941619228337,21.55987660848747
-17040021004708,-0.0012132034095016975,14.922514746551844,0.00020614100258220525,166.1924188756361,166.15815980378738
17040018844928,-0.0012129505744611396,20.95294580970384,0.0016844552427303094,20.32989247311826,20.295647679157792
17040018805327,-0.0012127712234964103,22.92789855072464,0.0017421796502400388,19.650480708412417,19.6162460408048
17040020190294,0.001204924618789523,11.71653014072674,0.00023841512347599902,141.74061199838326,141.70681889287226
17040035666683,-0.001203713999777605,35.304678638941404,0.0017645064275414457,19.11312618595826,19.079400951952717
17040023773056,-0.0012034673922011034,18.681488657844994,0.00033062374708503484,101.96308338472463,101.92937196803186
17040021024962,-0.0012011134107890362,22.75816005040958,0.00187546928651805,17.90467425679949,17.871094590145706
-17040021833857,0.0011998430081222077,34.76972099698943,0.00016302106755283763,205.54809960194768,205.51459093131692
17040021654491,0.0011979747689062831,31.080166981726528,0.0010010228855021897,33.37026723592662,33.336862834728166
17040023102265,-0.001194118723164612,31.222983616887205,0.0011785795757097706,28.160765338393404,28.127575635529233
17040035606844,-0.0011912491077289513,28.538894139886576,0.0012486135183154001,26.453643263757108,26.42061288716932
17040021355330,-0.0011900833264582129,25.817753623188405,0.0002722353565755009,121.09286685642023,121.05990109663257
17040033809494,0.0011881211414988577,32.8969499204849,0.0005322957381873605,61.72723264664304,61.69437550377495
17040023097961,-0.0011847924729987123,23.645526149968493,0.0013442154176810384,24.30659076533841,24.273917471280388
-17040018898258,-0.0011829989633514247,15.245053560176434,0.001623968663234776,20.058545224541433,20.025970775666707
17040034624493,-0.0011808467517746783,16.698653119092626,0.0003260816300816316,99.53345825426948,99.50100222195424
17040035072601,0.001179551439251635,15.527151158720159,0.00014986710827258332,216.09055785914538,216.05817299211395
-17040019820428,-0.0011774316104879647,19.646413943649293,0.00044567420562213744,72.40394531939118,72.37167674857703
17040028327240,-0.001171878392188632,19.890514162690913,0.0002303254956359524,138.78145207572013,138.74948716898564
-17040024345126,0.0011657812707374557,15.509483301827348,0.0012246525152392884,25.83030993042386,25.798676776398082
17040022800523,0.0011646154894667177,37.24729048519219,0.0008741081791772132,36.11671884882988,36.085148929479026
17040018970156,-0.001164167112054896,17.19842470069313,0.001863628239326176,16.926989247311838,16.89544363214377
17040019117987,-0.0011638084101254392,21.37333018273472,0.00021637386535677816,145.7023402909551,145.670814112395
17040021068563,-0.0011606518331462106,33.04416509136736,0.00023314379072003621,134.48951220746378,134.45815681277557
-17040023879700,-0.0011507157897002324,25.711546943919345,0.00133397440458638,23.10452245414293,23.073701612558903
17040018898247,0.0011480255252293004,13.89749527410208,0.0009835521303896977,31.189905123339642,31.159228225708954
17040020057488,-0.0011466355552526505,12.61255513547574,0.0005341939196088497,57.287545725279145,57.256943066683625
17040018883285,-0.001143003698216893,19.417848141146816,0.0019100345860756374,15.920708412397252,15.890299308694702
-17040019199336,-0.0011388786260281283,13.704261184625079,0.0010578342255426199,28.539451296647673,28.5092612882879
-17040020077371,0.001137085116380841,14.833711405166982,0.00031520053914990687,95.47888678051866,95.4487917839279
17040023706881,-0.0011258308433441042,25.598739760554505,0.00017439338375302427,169.17049849778613,169.14099628212205
17040020411381,-0.0011256963301205596,18.025787649653434,0.0019536682306888764,15.097326059456051,15.06783089316532
17040033552639,-0.0011247098998145506,22.846361058601136,0.0007144939706356102,41.208880455407936,41.179436958785935
-17040018883304,-0.0011247098998145464,19.38987957711965,0.00024263461750761994,121.34911713948806,121.31967364286615
-17040023826538,0.001120076666559055,16.14513757613947,0.00023205802493142524,125.83668160095571,125.80748018915946
17040019279476,0.0011192396953903215,23.450913673597984,0.0008450634999975781,34.50366382036675,34.47450603345609
17040019133643,-0.0011173693210438612,45.41287919704743,3.398473952931358e-05,855.1019343543869,855.0728739378768
17040018844628,-0.0011172668347783055,26.52356647763075,0.0013655397274814352,21.277364010120184,21.248308924268283
17040023775303,-0.0011136116438160133,17.13665992967235,0.0003756932788980816,76.83205500979241,76.80318972312124
17040019379408,-0.001112032277593845,16.34373809773857,0.00022353912654748953,128.76255485574265,128.73377138669818
17040019244713,-0.0011067748033416673,22.683301827347197,0.001869065311835727,15.254655281467416,15.226143334436824
-17040019263323,-0.0011048916182120143,20.420305608065533,0.0019412751055647437,14.637288108791868,14.608873105773323
17040019773902,-0.001104048668677785,29.885916824196595,0.00013325964238697363,212.905137760911,212.8767660983906
-17040021636524,-0.0011034817203503945,14.121250237545132,0.00044507619013556265,63.68017867261981,63.65183614130921
17040019279757,-0.001099959466681971,20.539839319470698,0.001444674363791254,19.493586337760938,19.465424453320374
-17040035106599,0.0010986442262739583,18.831618357487923,0.00017336517550825548,162.05433026214013,162.02623568473277
17040035666658,-0.0010983453079994108,35.85608065532451,0.0017462960397539584,16.079342188488315,16.051262896902685
-17040020397112,-0.0010978072551052257,12.505938878386894,0.0016956324124804967,16.543554712207484,16.515502924619796
-17040018874641,0.0010951169906342928,18.31143667296786,0.0010029374167286331,27.83271347248585,27.80479900273513
17040019275601,-0.001093682182916462,18.754851921865153,0.001988967717187262,13.997900063251091,13.970058691916888
17040020059434,-0.0010920500891374286,15.780255198487712,0.0004750852589316956,58.428119734345344,58.40036139595243
-17040022320384,-0.0010909022429631643,26.924952741020793,0.0012712584422208684,21.789444971536973,21.761744955665648
-17040035050543,-0.0010889293823511477,38.26609955891619,0.0010029792960990491,27.517933270082153,27.490333352740933
17040019185259,-0.0010864711980285739,15.755001827347195,0.0003681234726310434,74.63650146043453,74.60902601233165
17040023761584,-0.0010859713369259327,22.986558539872572,0.0006493676187494524,42.27216055635837,42.244710384118505
-17040022288571,-0.0010788857283263319,24.280119722747326,0.0014603071762391284,18.553037634408582,18.52594450041006
-17040018858673,-0.0010773612451261373,20.658884688090737,0.0016457193351403498,16.416299810246663,16.38928318823749
17040035662960,-0.0010740432522786548,20.37884373030876,0.0018419530029712972,14.57717425679951,14.55032378690234
-17040035590323,-0.0010650757040422119,23.493147448015126,0.0016540741379832413,15.962993358633772,15.936589384154447
17040035608933,-0.0010640892737362035,17.972054190296152,0.0015126669714857766,17.422928526249226,17.396573437721006
17040026299078,-0.0010632821943949186,20.584341524889727,0.00010972895293170914,239.8193359266288,239.79302080200438
-17040018898260,-0.0010631925189125593,16.68848456206679,0.001617220621418114,16.26907653383936,16.24276584777739
17040025371267,-0.0010629234924654659,32.97591367359799,0.0010910921666775764,24.1018801391524,24.07558276653042
-17040019278645,0.0010548014559198886,12.285750292555585,0.000513185445241704,50.46327811769866,50.437381097849496
17040021043763,0.001054314646158482,18.151354757403904,0.0003016851671039378,85.76199399114466,85.73612086965646
-17040020192667,0.0010541352951937524,21.56806868304978,0.00032529068457776145,79.51140575585094,79.48554143624058
17040019263342,0.001054063549955289,22.41767610703988,8.873234442152711e-05,291.4472643381015,291.4214035390623
17040019810652,-0.0010536869177819308,28.73597983616887,0.00047457249593763073,54.45389626818457,54.428053946719146
-17040019665703,-0.001050552679605903,17.13174994655235,0.00011412337681793172,225.09684329417874,225.07115448231085
17040018857864,-0.0010504586004168117,17.585129174543166,0.0018445157586551852,13.924636306135364,13.898952095035144
17040018779759,0.0010440019656865727,17.22490548204159,0.001649602454468213,15.379127134724833,15.353757688855826
-17040019561610,-0.001037438147403605,15.782313364539261,0.00033210658156646033,75.43194268463675,75.40689124001075
17040023833165,-0.0010372763045092413,38.552488972904854,0.001818017783563719,13.775238772928573,13.750195143866506
-17040022600811,-0.0010338686361793935,25.868257718966603,0.0005430532612854533,45.81383459835558,45.7889552460649
17040021223350,-0.0010258875182489607,22.65365469439194,0.0017598950128113744,13.919418089816567,13.894921375339072
-17040019315889,-0.0010248114124605879,26.261704473850028,0.0017277827237043297,14.148393421884917,14.123948072162365
17040019577362,-0.0010244527105311295,29.64494328922495,0.0007378183068514899,33.1087476280835,33.08431938796658
17040021013443,-0.0010220852777967095,13.650986137366099,0.00042938961833538514,56.62798051865909,56.603665051717094
17040033815292,0.0010219530064602227,32.14973820025805,0.000632649570205035,38.42439007127265,38.400080897408714
-17040019739675,-0.001021314068648375,17.606616257088845,0.0018700781645817344,12.982765654648933,12.95848686808232
17040023361690,-0.0010186238041774427,19.947574039067423,0.0019152757320204383,12.609697975964586,12.585546927443104
-17040023816633,-0.0010175746010337718,19.491325351816844,0.0001147512593711042,210.03100217337797,210.00690085137205
17040024290041,-0.0010170096454948832,28.088815374921236,0.0012383951113978942,19.44013440860212,19.416059841185618
-17040020393025,-0.001015843864224146,16.042674858223066,0.0018191629849552138,13.203548387096786,13.1795289806009
17040024572524,-0.0010108220372117378,18.366351606805296,0.0014082644489359364,16.88781783681217,16.864035323332445
17040021932778,-0.0010097416611623007,27.5728129594623,0.00012485047336374677,190.08099899458017,190.05726729187788
17040034997006,-0.001009387229493907,24.174306868304978,0.0012011780241100167,19.743156230234078,19.719441184843685
17040019304434,0.0010063382630935169,14.893163201008191,0.0010812649870363122,21.800385831752102,21.776813837848305
17040019423603,-0.001003827349587313,17.58950850661625,0.0019218463375942907,12.204155597722949,12.18070108598405
-17040020408524,0.0009970120129276173,14.81228733459357,0.0003251459903651499,71.1591461100568,71.13600899902144
17040022070000,-0.0009968326619628884,24.379332073093888,0.001534254048181527,15.074939911448423,15.051811123863205
17040019793613,-0.0009965096167133221,17.219243643792318,0.0003539134469225935,65.3091863123275,65.28607251308406
17040020575609,-0.000995935907139245,26.13742911153119,0.0013252098705671678,17.42153700189751,17.398449809102168
17040019399108,0.000994680450386143,23.521235034656584,0.0008141550894134042,28.28579380139156,28.262764778410023
-17040020449267,-0.000994590774903777,15.674574669187143,0.0004419451538989483,52.09893263757104,52.075907766768694
-17040020182022,-0.0009929766162212186,22.49914933837429,0.000756376011200377,30.342310246679364,30.319360051084317
17040035666563,-0.0009910037556092011,25.131962822936362,0.0018545056994364595,12.326244465528143,12.303385374914184
-17040023012500,0.0009909110909440922,16.307215297906605,0.0003035060054866756,75.30268094369943,75.27982612780364
-17040019133643,0.0009901966762679204,17.264083175803407,0.00019481662160525381,117.14540796963956,117.12258609702228
17040019278198,0.0009884928421029983,16.71869880277253,0.0016416817753244217,13.853720746363107,13.830977345493324
17040035590149,-0.000988134140173539,28.31454001260239,0.00027491421455150267,82.66905281467417,82.64632591695188
17040022570644,0.0009870196020355813,14.326825096768387,0.0004341917964801878,52.224980960125905,52.20230530182179
-17040020869683,-0.000984009067984777,23.113453056080658,0.001754899578591873,12.842639152435193,12.820101610398538
-17040022008181,0.0009829099454892632,16.42133008121543,0.00028708344236394456,78.32991627005228,78.3074290480494
17040018874445,-0.0009823949093022172,16.4380277252678,0.001677810896290155,13.3886733080329,13.366209646069795
17040018834782,-0.0009823052338198527,26.017170762444863,0.0014426981150380547,15.56774826059446,15.545288699523628
17040019313910,-0.0009814084789962082,24.875267800882167,0.0015651584113317574,14.323516761543313,14.30109818880417
-17040019253766,-0.0009810497770667507,19.28350661625709,0.0016825290506371493,13.314592030360513,13.29218984247206
17040024572432,0.0009793459429018265,35.37110901071203,0.000716651010742364,31.151064199873524,31.128739758228953
-17040024553482,-0.0009787182145252764,27.782892249527407,0.0012451165759395089,17.906622390891833,17.88432655853385
-17040020376346,-0.0009781801616310902,17.449417139256457,0.00019965861279980235,111.54702719797567,111.52475587326359
-17040018834675,-0.0009774478118584444,29.086029720646923,8.881693578255412e-05,250.38004906353268,250.35781107479318
-17040019167252,0.0009760279500543433,24.942816635160675,0.0015559037155649103,14.251157495256153,14.228984066358194
-17040018866817,-0.0009753105461954279,18.08199432892249,0.0018259476185464862,12.125673624288437,12.103532779410893
17040019022551,0.000974682817818877,36.63067107750472,0.0008000337982303485,27.639274193548392,27.617161840035003
17040019663911,-0.0009737815792211141,15.569299779458099,0.000329866431109771,66.91035536448449,66.88828388435611
17040035073689,0.0009707107277327645,17.265175064512256,0.00010336793314236203,212.17889063101276,212.15695813763182
17040022344371,-0.0009706474211124789,31.080765595463134,0.001108246504374799,19.787685009487713,19.76575537674625
17040019268384,-0.0009704680701477487,17.330718336483926,0.0016910724507107622,12.963092979127103,12.941171449714126
-17040020067003,-0.0009681454751545099,28.581356332703216,0.0002940165208996648,74.20238325426932,74.18056652770258
-17040021989744,0.0009666120244060795,25.399464398235665,0.0015649029816660054,13.897136306135325,13.875388636093255
-17040020362134,-0.000965455851222738,12.519328172352747,0.0002166141483295192,100.15816678037709,100.13647110438173
-17040018850565,-0.0009651772166882487,14.600157529930687,0.002015251644482796,10.759527197975977,10.737844043096386
17040024048087,-0.0009617546024446718,15.81939455996639,0.00034343899546307455,62.68841507660402,62.666885430303005
17040021923882,-0.0009615005219113071,14.153355387523632,0.0013564034256002833,15.864212523719159,15.842694251507538
17040018847056,-0.0009591322251162473,13.103891280554244,0.00029061817432851633,73.67879998194707,73.65738758360945
-17040027255695,-0.0009590792838874681,21.27355072463768,0.0018512432082375962,11.565219797596459,11.543809762994377
17040018885336,-0.0009550438871810696,25.301654064272217,0.0014864985090724536,14.282049335863332,14.260819090819126
-17040019788662,-0.0009545955097692477,28.764035916824195,0.0016670156874687425,12.72352466793165,12.70231435271035
-17040020035419,0.0009545768273770878,13.066350950430584,9.963354574726857e-05,212.87493942004468,212.8537299350293
-17040021539798,-0.0009540574568750615,17.44722747321991,0.00013288235112984825,159.43736401012032,159.4161775983326
-17040023538588,-0.0009523737317576988,15.418349468217142,0.00045405706599943585,46.49569315099132,46.474581452977525
17040023692270,-0.0009512775169217635,24.13399495904222,0.0013385147453496282,15.736192283364938,15.715129157958012
-17040033536005,-0.0009469730937682717,21.916194076874607,0.0019492234068784198,10.708336495888663,10.68746355574217
17040035666824,-0.0009457176370151688,30.282529930686827,0.0017468423553795853,11.917292852624943,11.896475220708483
17040020395377,-0.0009451541760676469,24.072034236504933,0.00018487118679288983,112.47200427516024,112.45121144224858
-17040035065129,0.0009441329031002605,17.51770680179234,0.0001678260871545989,123.62751665929821,123.6067687369125
-17040018925871,-0.0009429376970618721,22.75263074984247,0.0006638764925953611,31.173606894370604,31.152911469564085
-17040019125072,-0.000942920936287192,12.075667007981515,0.00048287148394610124,42.85755066572546,42.83685597663722
17040024783645,-0.0009423099686853219,20.964965343415248,0.0019529136832272531,10.583099304237807,10.56243142479563
-17040020578295,-0.0009420822214285239,17.325652686510434,0.00024111749270916416,85.67561798205935,85.65496009186516
17040019617580,-0.000940875160967491,23.8645872715816,0.001991592909657669,10.3459835547122,10.325378567221193
17040022320417,-0.0009395300287320242,23.718399495904222,0.001482852048465877,13.855808032890598,13.835261919565852
-17040023022614,-0.0009392610022849309,17.95582860743541,0.0018800417378821432,10.922283364958904,10.901749016359794
17040023027465,-0.0009381804127224407,12.483307760974585,0.00030166957786670334,67.91247466183506,67.89198753427188
17040035062937,-0.0009359430094374463,27.125787649653432,0.0004541686491900121,44.89417615433266,44.87378662699219
-17040020057488,-0.0009356590370766259,13.940296156269692,0.0005842511221321178,34.87739392262285,34.857016766086474
17040033536002,-0.0009330733940017867,32.591698172652805,0.001364262834220198,14.853948450347838,14.833683760535648
17040023344072,-0.0009314592353192277,21.157939508506615,0.00014440026845996545,139.85179791271375,139.83160327555032
